"sideid","mapid","layer","country","cowcode","groupname","marker","year","dhs.round","dhs.subround","sample.size","fit.comb","tps.g.fit","tps.par.knn","tps.par.sphkm","tps.par.knncut","tps.par.unsurv","tps.fit","knn.g.fit","knn.par.knn","knn.par.sphkm","knn.par.weights","knn.par.unsurv","knn.par.knncut","knn.fit"
"side_v1_67_9",67,9,"Ethiopia",530,"gumuz","ethnic",2003,6,1,228,0.202069393711514,0.861724602347663,64,252203,266,885,0.215111537293262,0.269269645980224,11,2000,5798,948,511,0.217661399408119
"side_v1_67_10",67,10,"Ethiopia",530,"guragie","ethnic",2003,6,1,228,0.202069393711514,0.646396503940637,64,252203,266,885,0.215111537293262,0.754815348715207,11,2000,5798,948,511,0.217661399408119
"side_v1_67_11",67,11,"Ethiopia",530,"hadiya","ethnic",2003,6,1,228,0.202069393711514,0.513385431213301,64,252203,266,885,0.215111537293262,0.52613423456035,11,2000,5798,948,511,0.217661399408119
"side_v1_67_12",67,12,"Ethiopia",530,"kefficho","ethnic",2003,6,1,228,0.202069393711514,0.71579095355846,64,252203,266,885,0.215111537293262,0.413205969221662,11,2000,5798,948,511,0.217661399408119
"side_v1_67_13",67,13,"Ethiopia",530,"kembata","ethnic",2003,6,1,228,0.202069393711514,0.538191557337986,64,252203,266,885,0.215111537293262,1.14324465369882,11,2000,5798,948,511,0.217661399408119
"side_v1_67_14",67,14,"Ethiopia",530,"nuwer","ethnic",2003,6,1,228,0.202069393711514,0.051856642008887,64,252203,266,885,0.215111537293262,0.0703189710339431,11,2000,5798,948,511,0.217661399408119
"side_v1_67_15",67,15,"Ethiopia",530,"oromo","ethnic",2003,6,1,228,0.202069393711514,0.314912439386991,64,252203,266,885,0.215111537293262,0.325631932943347,11,2000,5798,948,511,0.217661399408119
"side_v1_67_16",67,16,"Ethiopia",530,"other","ethnic",2003,6,1,228,0.202069393711514,0.65407594557988,64,252203,266,885,0.215111537293262,0.517015098232478,11,2000,5798,948,511,0.217661399408119
"side_v1_67_17",67,17,"Ethiopia",530,"sidama","ethnic",2003,6,1,228,0.202069393711514,0.0742904210415678,64,252203,266,885,0.215111537293262,0.296805255941229,11,2000,5798,948,511,0.217661399408119
"side_v1_67_18",67,18,"Ethiopia",530,"silte","ethnic",2003,6,1,228,0.202069393711514,0.644680373949792,64,252203,266,885,0.215111537293262,0.712406999258431,11,2000,5798,948,511,0.217661399408119
"side_v1_67_19",67,19,"Ethiopia",530,"somalie","ethnic",2003,6,1,228,0.202069393711514,0.282235997840375,64,252203,266,885,0.215111537293262,0.250970139105118,11,2000,5798,948,511,0.217661399408119
"side_v1_67_20",67,20,"Ethiopia",530,"tigrie","ethnic",2003,6,1,228,0.202069393711514,0.2406256972675,64,252203,266,885,0.215111537293262,0.247978835559018,11,2000,5798,948,511,0.217661399408119
"side_v1_67_21",67,21,"Ethiopia",530,"welaita","ethnic",2003,6,1,228,0.202069393711514,0.357934146328016,64,252203,266,885,0.215111537293262,0.452580170490775,11,2000,5798,948,511,0.217661399408119
"side_v1_70_1",70,1,"Gabon",481,"fang","ethnic",2012,6,1,114,0.115657958003714,0.274998609743921,38,161358,266,4682,0.117688606161209,0.28264706125468,4,44501,3681,2527,173,0.11836069913029
"side_v1_70_2",70,2,"Gabon",481,"kota-kele","ethnic",2012,6,1,114,0.115657958003714,0.212603309244462,38,161358,266,4682,0.117688606161209,0.205585814177996,4,44501,3681,2527,173,0.11836069913029
"side_v1_70_3",70,3,"Gabon",481,"mbede-teke","ethnic",2012,6,1,114,0.115657958003714,0.372202412468417,38,161358,266,4682,0.117688606161209,0.312193984470992,4,44501,3681,2527,173,0.11836069913029
"side_v1_70_4",70,4,"Gabon",481,"myene","ethnic",2012,6,1,114,0.115657958003714,0.360689004379208,38,161358,266,4682,0.117688606161209,0.398608477698219,4,44501,3681,2527,173,0.11836069913029
"side_v1_70_5",70,5,"Gabon",481,"nzabi-duma","ethnic",2012,6,1,114,0.115657958003714,0.405910873311078,38,161358,266,4682,0.117688606161209,0.448232066862947,4,44501,3681,2527,173,0.11836069913029
"side_v1_70_6",70,6,"Gabon",481,"okande-tsogho","ethnic",2012,6,1,114,0.115657958003714,1.36278397390014,38,161358,266,4682,0.117688606161209,1.6299107106581,4,44501,3681,2527,173,0.11836069913029
"side_v1_70_7",70,7,"Gabon",481,"other","ethnic",2012,6,1,114,0.115657958003714,0.883007886272982,38,161358,266,4682,0.117688606161209,0.886452741123032,4,44501,3681,2527,173,0.11836069913029
"side_v1_70_8",70,8,"Gabon",481,"pygmee","ethnic",2012,6,1,114,0.115657958003714,0.9291416269535,38,161358,266,4682,0.117688606161209,0.971018661763459,4,44501,3681,2527,173,0.11836069913029
"side_v1_70_9",70,9,"Gabon",481,"shira-punu/vili","ethnic",2012,6,1,114,0.115657958003714,0.319424307476338,38,161358,266,4682,0.117688606161209,0.293113833514284,4,44501,3681,2527,173,0.11836069913029
"side_v1_209_1",209,1,"Philippines",840,"aklanon (other recode).mixed","ethnic.religion",2008,5,1,228,0.11228162041282,Inf,263,106879,314,1495,0.119775457011516,Inf,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_2",209,2,"Philippines",840,"aklanon (other recode).roman catholic","ethnic.religion",2008,5,1,228,0.11228162041282,Inf,263,106879,314,1495,0.119775457011516,Inf,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_3",209,3,"Philippines",840,"bicolano.born again christian (other recode)","ethnic.religion",2008,5,1,228,0.11228162041282,0.976909403781665,263,106879,314,1495,0.119775457011516,0.99810613499613,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_4",209,4,"Philippines",840,"bicolano.islam","ethnic.religion",2008,5,1,228,0.11228162041282,Inf,263,106879,314,1495,0.119775457011516,Inf,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_5",209,5,"Philippines",840,"bicolano.mixed","ethnic.religion",2008,5,1,228,0.11228162041282,2.39804968289022,263,106879,314,1495,0.119775457011516,1.71633152066229,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_6",209,6,"Philippines",840,"bicolano.roman catholic","ethnic.religion",2008,5,1,228,0.11228162041282,0.0817266970506699,263,106879,314,1495,0.119775457011516,0.081990495770385,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_7",209,7,"Philippines",840,"boholanon (other recode).mixed","ethnic.religion",2008,5,1,228,0.11228162041282,0.844771846512103,263,106879,314,1495,0.119775457011516,0.809973503445458,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_8",209,8,"Philippines",840,"boholanon (other recode).roman catholic","ethnic.religion",2008,5,1,228,0.11228162041282,0.664083157114246,263,106879,314,1495,0.119775457011516,0.710623304986091,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_9",209,9,"Philippines",840,"cebuano.born again christian (other recode)","ethnic.religion",2008,5,1,228,0.11228162041282,0.867716129260467,263,106879,314,1495,0.119775457011516,1.11995489059879,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_10",209,10,"Philippines",840,"cebuano.islam","ethnic.religion",2008,5,1,228,0.11228162041282,1.01118590176182,263,106879,314,1495,0.119775457011516,1.07593871751042,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_11",209,11,"Philippines",840,"cebuano.mixed","ethnic.religion",2008,5,1,228,0.11228162041282,0.786757143068027,263,106879,314,1495,0.119775457011516,0.8042665919365,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_12",209,12,"Philippines",840,"cebuano.roman catholic","ethnic.religion",2008,5,1,228,0.11228162041282,0.260494334497544,263,106879,314,1495,0.119775457011516,0.289049473604852,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_13",209,13,"Philippines",840,"ilocano.born again christian (other recode)","ethnic.religion",2008,5,1,228,0.11228162041282,0.629224637129291,263,106879,314,1495,0.119775457011516,0.515041926604367,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_14",209,14,"Philippines",840,"ilocano.islam","ethnic.religion",2008,5,1,228,0.11228162041282,1.34929639820122,263,106879,314,1495,0.119775457011516,1.1660033523643,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_15",209,15,"Philippines",840,"ilocano.mixed","ethnic.religion",2008,5,1,228,0.11228162041282,0.604328700011843,263,106879,314,1495,0.119775457011516,0.558806982467147,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_16",209,16,"Philippines",840,"ilocano.roman catholic","ethnic.religion",2008,5,1,228,0.11228162041282,0.172343004191548,263,106879,314,1495,0.119775457011516,0.144554062430455,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_17",209,17,"Philippines",840,"ilonggo.born again christian (other recode)","ethnic.religion",2008,5,1,228,0.11228162041282,0.891876098428675,263,106879,314,1495,0.119775457011516,0.680137181920494,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_18",209,18,"Philippines",840,"ilonggo.islam","ethnic.religion",2008,5,1,228,0.11228162041282,Inf,263,106879,314,1495,0.119775457011516,Inf,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_19",209,19,"Philippines",840,"ilonggo.mixed","ethnic.religion",2008,5,1,228,0.11228162041282,0.965169407180178,263,106879,314,1495,0.119775457011516,0.848877765178308,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_20",209,20,"Philippines",840,"ilonggo.roman catholic","ethnic.religion",2008,5,1,228,0.11228162041282,0.235103446062506,263,106879,314,1495,0.119775457011516,0.238707951509791,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_21",209,21,"Philippines",840,"kankaney (other recode).mixed","ethnic.religion",2008,5,1,228,0.11228162041282,0.396051628868491,263,106879,314,1495,0.119775457011516,0.175772088135629,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_22",209,22,"Philippines",840,"kapampangan.mixed","ethnic.religion",2008,5,1,228,0.11228162041282,2.1804313555538,263,106879,314,1495,0.119775457011516,6.88342253777401,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_23",209,23,"Philippines",840,"kapampangan.roman catholic","ethnic.religion",2008,5,1,228,0.11228162041282,0.425702998780427,263,106879,314,1495,0.119775457011516,0.4088526830623,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_24",209,24,"Philippines",840,"maguindanawon (other recode).islam","ethnic.religion",2008,5,1,228,0.11228162041282,2.19915553076801,263,106879,314,1495,0.119775457011516,2.46206466038981,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_25",209,25,"Philippines",840,"maranao (other recode).islam","ethnic.religion",2008,5,1,228,0.11228162041282,0.168310414121192,263,106879,314,1495,0.119775457011516,0.143327579535963,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_26",209,26,"Philippines",840,"maranao (other recode).mixed","ethnic.religion",2008,5,1,228,0.11228162041282,Inf,263,106879,314,1495,0.119775457011516,Inf,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_27",209,27,"Philippines",840,"other.born again christian (other recode)","ethnic.religion",2008,5,1,228,0.11228162041282,0.432396104751528,263,106879,314,1495,0.119775457011516,0.667185021761236,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_28",209,28,"Philippines",840,"other.islam","ethnic.religion",2008,5,1,228,0.11228162041282,0.427054503501944,263,106879,314,1495,0.119775457011516,0.374201570303693,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_29",209,29,"Philippines",840,"other.mixed","ethnic.religion",2008,5,1,228,0.11228162041282,1.02277096514656,263,106879,314,1495,0.119775457011516,0.993313934994741,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_30",209,30,"Philippines",840,"other.roman catholic","ethnic.religion",2008,5,1,228,0.11228162041282,0.507230015528777,263,106879,314,1495,0.119775457011516,0.577964782032078,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_31",209,31,"Philippines",840,"pangasinense (other recode).mixed","ethnic.religion",2008,5,1,228,0.11228162041282,1.13363011250098,263,106879,314,1495,0.119775457011516,0.429343601085438,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_32",209,32,"Philippines",840,"pangasinense (other recode).roman catholic","ethnic.religion",2008,5,1,228,0.11228162041282,0.157255677453602,263,106879,314,1495,0.119775457011516,0.0435569661800555,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_33",209,33,"Philippines",840,"tagalog.born again christian (other recode)","ethnic.religion",2008,5,1,228,0.11228162041282,0.846216750916821,263,106879,314,1495,0.119775457011516,0.883215809246895,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_34",209,34,"Philippines",840,"tagalog.islam","ethnic.religion",2008,5,1,228,0.11228162041282,0.939318536956314,263,106879,314,1495,0.119775457011516,0.893695891944239,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_35",209,35,"Philippines",840,"tagalog.mixed","ethnic.religion",2008,5,1,228,0.11228162041282,0.855539757441175,263,106879,314,1495,0.119775457011516,0.892333631460789,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_36",209,36,"Philippines",840,"tagalog.roman catholic","ethnic.religion",2008,5,1,228,0.11228162041282,0.146864668416756,263,106879,314,1495,0.119775457011516,0.143469742492337,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_37",209,37,"Philippines",840,"tausog (other recode).islam","ethnic.religion",2008,5,1,228,0.11228162041282,0.278548725981832,263,106879,314,1495,0.119775457011516,0.238511401484647,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_38",209,38,"Philippines",840,"tausog (other recode).mixed","ethnic.religion",2008,5,1,228,0.11228162041282,1.00665267031054,263,106879,314,1495,0.119775457011516,1.1161713390387,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_39",209,39,"Philippines",840,"waray.mixed","ethnic.religion",2008,5,1,228,0.11228162041282,1.01867826467373,263,106879,314,1495,0.119775457011516,0.756850122364517,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_40",209,40,"Philippines",840,"waray.roman catholic","ethnic.religion",2008,5,1,228,0.11228162041282,0.17127647891123,263,106879,314,1495,0.119775457011516,0.175505776438151,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_41",209,41,"Philippines",840,"zamboangueno (other recode).mixed","ethnic.religion",2008,5,1,228,0.11228162041282,0.941045356408107,263,106879,314,1495,0.119775457011516,0.776017056725988,10,17505,7916,1464,591,0.116249387215616
"side_v1_209_42",209,42,"Philippines",840,"zamboangueno (other recode).roman catholic","ethnic.religion",2008,5,1,228,0.11228162041282,0.173311394792196,263,106879,314,1495,0.119775457011516,0.163562571761669,10,17505,7916,1464,591,0.116249387215616
"side_v1_217_1",217,1,"Senegal",433,"diola.christian","ethnic.religion",2005,4,2,114,0.138113999514485,0.828899175643777,365,433156,5,130,0.133394485452484,0.716677697374895,360,627515,3577,1769,5,0.153421271558846
"side_v1_217_2",217,2,"Senegal",433,"diola.mixed","ethnic.religion",2005,4,2,114,0.138113999514485,Inf,365,433156,5,130,0.133394485452484,Inf,360,627515,3577,1769,5,0.153421271558846
"side_v1_217_3",217,3,"Senegal",433,"diola.muslim","ethnic.religion",2005,4,2,114,0.138113999514485,0.281647479595706,365,433156,5,130,0.133394485452484,0.349243172084927,360,627515,3577,1769,5,0.153421271558846
"side_v1_217_4",217,4,"Senegal",433,"mandingue.mixed","ethnic.religion",2005,4,2,114,0.138113999514485,1.00250234152085,365,433156,5,130,0.133394485452484,1.00626880753728,360,627515,3577,1769,5,0.153421271558846
"side_v1_217_5",217,5,"Senegal",433,"mandingue.muslim","ethnic.religion",2005,4,2,114,0.138113999514485,0.62317841824239,365,433156,5,130,0.133394485452484,0.610663590570993,360,627515,3577,1769,5,0.153421271558846
"side_v1_217_6",217,6,"Senegal",433,"not senegalese.mixed","ethnic.religion",2005,4,2,114,0.138113999514485,0.937790473602779,365,433156,5,130,0.133394485452484,1.00111959949908,360,627515,3577,1769,5,0.153421271558846
"side_v1_217_7",217,7,"Senegal",433,"not senegalese.muslim","ethnic.religion",2005,4,2,114,0.138113999514485,0.780222157386541,365,433156,5,130,0.133394485452484,0.811215760070115,360,627515,3577,1769,5,0.153421271558846
"side_v1_217_8",217,8,"Senegal",433,"other.mixed","ethnic.religion",2005,4,2,114,0.138113999514485,0.748434516762118,365,433156,5,130,0.133394485452484,0.984265402615722,360,627515,3577,1769,5,0.153421271558846
"side_v1_217_9",217,9,"Senegal",433,"other.muslim","ethnic.religion",2005,4,2,114,0.138113999514485,0.879141848076827,365,433156,5,130,0.133394485452484,0.896820194459236,360,627515,3577,1769,5,0.153421271558846
"side_v1_217_10",217,10,"Senegal",433,"poular.mixed","ethnic.religion",2005,4,2,114,0.138113999514485,1.04322117971211,365,433156,5,130,0.133394485452484,1.04104643031613,360,627515,3577,1769,5,0.153421271558846
"side_v1_217_11",217,11,"Senegal",433,"poular.muslim","ethnic.religion",2005,4,2,114,0.138113999514485,0.332363014677718,365,433156,5,130,0.133394485452484,0.385402162217366,360,627515,3577,1769,5,0.153421271558846
"side_v1_217_12",217,12,"Senegal",433,"serer.mixed","ethnic.religion",2005,4,2,114,0.138113999514485,0.842889284531008,365,433156,5,130,0.133394485452484,0.952438752473655,360,627515,3577,1769,5,0.153421271558846
"side_v1_217_13",217,13,"Senegal",433,"serer.muslim","ethnic.religion",2005,4,2,114,0.138113999514485,0.377343473113559,365,433156,5,130,0.133394485452484,0.459153803580671,360,627515,3577,1769,5,0.153421271558846
"side_v1_217_14",217,14,"Senegal",433,"soninké.mixed","ethnic.religion",2005,4,2,114,0.138113999514485,1.02052307139395,365,433156,5,130,0.133394485452484,1.01885514701812,360,627515,3577,1769,5,0.153421271558846
"side_v1_217_15",217,15,"Senegal",433,"soninké.muslim","ethnic.religion",2005,4,2,114,0.138113999514485,0.413858679840754,365,433156,5,130,0.133394485452484,0.465894006130841,360,627515,3577,1769,5,0.153421271558846
"side_v1_217_16",217,16,"Senegal",433,"wolof.mixed","ethnic.religion",2005,4,2,114,0.138113999514485,1.0528734512087,365,433156,5,130,0.133394485452484,1.04262301955946,360,627515,3577,1769,5,0.153421271558846
"side_v1_217_17",217,17,"Senegal",433,"wolof.muslim","ethnic.religion",2005,4,2,114,0.138113999514485,0.411785171448414,365,433156,5,130,0.133394485452484,0.484782964071721,360,627515,3577,1769,5,0.153421271558846
"side_v1_220_1",220,1,"Senegal",433,"diola.mixed","ethnic.religion",2009,5,2,114,0.183189135257569,0.939830900554881,4,392926,213,79,0.178962601266213,0.89190017297572,43,65206,7655,342,197,0.196872328958521
"side_v1_220_2",220,2,"Senegal",433,"diola.muslim","ethnic.religion",2009,5,2,114,0.183189135257569,0.140757277737304,4,392926,213,79,0.178962601266213,0.207566447239758,43,65206,7655,342,197,0.196872328958521
"side_v1_220_3",220,3,"Senegal",433,"mandingue/socé.mixed","ethnic.religion",2009,5,2,114,0.183189135257569,1.0094333646763,4,392926,213,79,0.178962601266213,1.01070609864839,43,65206,7655,342,197,0.196872328958521
"side_v1_220_4",220,4,"Senegal",433,"mandingue/socé.muslim","ethnic.religion",2009,5,2,114,0.183189135257569,0.63829533099922,4,392926,213,79,0.178962601266213,0.684058001728831,43,65206,7655,342,197,0.196872328958521
"side_v1_220_5",220,5,"Senegal",433,"not a senegalese.mixed","ethnic.religion",2009,5,2,114,0.183189135257569,1.02096433820037,4,392926,213,79,0.178962601266213,1.06405851206498,43,65206,7655,342,197,0.196872328958521
"side_v1_220_6",220,6,"Senegal",433,"not a senegalese.muslim","ethnic.religion",2009,5,2,114,0.183189135257569,0.753584854281434,4,392926,213,79,0.178962601266213,0.997678463463718,43,65206,7655,342,197,0.196872328958521
"side_v1_220_7",220,7,"Senegal",433,"other.mixed","ethnic.religion",2009,5,2,114,0.183189135257569,0.904772171936474,4,392926,213,79,0.178962601266213,4.37904939549159,43,65206,7655,342,197,0.196872328958521
